Object ID,ZCTA5,Geographic Identifier - FIPS Code,Area of Land (Square Meters),Area of Water (Square Meters),Name,State,County,Median Household Income in past 12 months (inflation-adjusted dollars to last year of 5-year range),"Median Household Income in past 12 months, Householder under 25 years","Median Household Income in past 12 months, Householder 25 to 44 years","Median Household Income in past 12 months, Householder 45 to 64 years","Median Household Income in past 12 months, Householder 65 years and over","Median Household Income in past 12 months, Black or African American Householder","Median Household Income in past 12 months, American Indian and Alaska Native Householder","Median Household Income in past 12 months, Asian Householder","Median Household Income in past 12 months, Native Hawaiian and Other Pacific Islander Householder","Median Household Income in past 12 months, Some Other Race Householder","Median Household Income in past 12 months, 2 or More Races Householder","Median Household Income in past 12 months, Non-Hispanic White Householder","Median Household Income in past 12 months, Hispanic or Latino Householder",Total Households,Households with any self-employment income in past 12 months,Households with no self-employment income in past 12 months,Percent of households with any self-employment income,Shape Area,Shape Length
49581,10003,36061003602,89011,0,Census Tract 36.02,New York,New York County,90625.0,,99125.0,92688.0,26131.0,,,26858.0,,,148389.0,92154.0,93750.0,1371.0,325.0,1046.0,23.7,155132.203125,1638.91318912889
49582,10012,36061003700,383376,322356,Census Tract 37,New York,New York County,153281.0,,156500.0,169167.0,85724.0,,,117946.0,,,,164625.0,91951.0,1353.0,222.0,1131.0,16.4,714943.06640625,5627.20923846385
49583,10003,36061003800,202371,0,Census Tract 38,New York,New York County,59784.0,35849.0,91346.0,48375.0,35026.0,58106.0,,75893.0,,35879.0,,67150.0,35380.0,4864.0,490.0,4374.0,10.1,352735.83203125,2350.19719646419
49584,10013,36061003900,331071,447417,Census Tract 39,New York,New York County,184436.0,,250001.0,216316.0,48983.0,,,250001.0,,,221845.0,203449.0,103958.0,2659.0,456.0,2203.0,17.1,576955.65625,5168.01668660455
49585,10003,36061004000,178340,0,Census Tract 40,New York,New York County,93077.0,,153646.0,60956.0,29226.0,,,,,,,91925.0,171462.0,3932.0,765.0,3167.0,19.5,310881.953125,2235.36191820323
49586,10012,36061004100,191276,0,Census Tract 41,New York,New York County,79382.0,,123991.0,58162.0,21146.0,,,43594.0,,124792.0,,144818.0,115926.0,3413.0,372.0,3041.0,10.9,333315.67578125,2380.58061477903
49587,10003,36061004200,85566,0,Census Tract 42,New York,New York County,130625.0,55833.0,169875.0,117208.0,75700.0,,,118462.0,,,,150833.0,,1552.0,245.0,1307.0,15.8,149163.5234375,2274.46286732243
49588,10012,36061004300,149239,0,Census Tract 43,New York,New York County,74415.0,73147.0,106786.0,74063.0,,,,67938.0,,,,83769.0,82583.0,2089.0,269.0,1820.0,12.9,260094.65234375,2048.2304270026398
49589,10009,36061004400,410011,465240,Census Tract 44,New York,New York County,101736.0,63304.0,127955.0,118469.0,64982.0,53094.0,,,,,,105636.0,,8145.0,1637.0,6508.0,20.1,716623.08203125,4247.74340123555
49590,10012,36061004500,104947,0,Census Tract 45,New York,New York County,138295.0,,212750.0,156563.0,44286.0,,,,,,,210250.0,,431.0,110.0,321.0,25.5,182887.06640625,1853.7608062580398
49591,10012,36061004700,165421,0,Census Tract 47,New York,New York County,121288.0,100446.0,207888.0,86528.0,65457.0,,,,,,,133750.0,101406.0,1272.0,285.0,987.0,22.4,288292.21875,2410.02741743449
49592,10003,36061004800,175756,0,Census Tract 48,New York,New York County,116897.0,,173015.0,106516.0,54432.0,,,115149.0,,,200417.0,123545.0,,2994.0,286.0,2708.0,9.6,306405.71484375,2213.5490440515
49593,10012,36061004900,207320,0,Census Tract 49,New York,New York County,105000.0,,137847.0,98819.0,86167.0,250001.0,,193438.0,,,,99028.0,107462.0,2576.0,594.0,1982.0,23.1,361338.62109375,2679.09052802719
49594,10003,36061005000,166467,0,Census Tract 50,New York,New York County,166602.0,,190851.0,178403.0,69734.0,,,79844.0,,,,181939.0,116912.0,2917.0,509.0,2408.0,17.4,290229.44140625,2203.0513758505604
49595,10003,36061005200,168892,0,Census Tract 52,New York,New York County,141384.0,61583.0,202857.0,139861.0,79726.0,,,197000.0,,,,138287.0,,1423.0,256.0,1167.0,18.0,294469.1875,2330.38322924436
49596,10010,36061005400,167959,0,Census Tract 54,New York,New York County,169679.0,18902.0,187435.0,194615.0,71111.0,,,164177.0,,,,173500.0,,2548.0,509.0,2039.0,20.0,292856.359375,2249.02104587304
49597,10012,36061005501,124447,0,Census Tract 55.01,New York,New York County,159495.0,61389.0,149904.0,192969.0,160208.0,,,59387.0,,,,191333.0,,2037.0,283.0,1754.0,13.9,216914.80078125,1871.6774513400198
49598,10003,36061005502,115486,0,Census Tract 55.02,New York,New York County,145694.0,113750.0,163472.0,122955.0,97955.0,,,111538.0,,,,190125.0,116453.0,1007.0,210.0,797.0,20.9,201287.2578125,1830.02046326238
49599,10010,36061005600,174425,0,Census Tract 56,New York,New York County,122208.0,,215250.0,,,10299.0,,80563.0,,,,147860.0,,2029.0,136.0,1893.0,6.7,304154.8046875,2304.1906027960604
49600,10003,36061005700,108055,0,Census Tract 57,New York,New York County,177674.0,,183893.0,250001.0,104514.0,132929.0,,127105.0,,,,185543.0,250001.0,1561.0,223.0,1338.0,14.3,188353.3515625,1911.85496376102
49601,10001,36061005800,174669,0,Census Tract 58,New York,New York County,188385.0,,189583.0,250001.0,56146.0,,,69400.0,,,,235077.0,,2125.0,312.0,1813.0,14.7,304595.12109375,2304.0001457693397
49602,10003,36061005900,116172,0,Census Tract 59,New York,New York County,128611.0,2499.0,144821.0,170954.0,83185.0,,,73777.0,,,,147548.0,72614.0,2812.0,495.0,2317.0,17.6,202516.671875,2125.06313221205
49603,10010,36061006000,118943,300815,Census Tract 60,New York,New York County,133889.0,110656.0,226080.0,,76118.0,141250.0,,177938.0,,,,135677.0,111188.0,2408.0,387.0,2021.0,16.1,238658.66796875,3468.95131367062
49604,10003,36061006100,142173,0,Census Tract 61,New York,New York County,186337.0,2499.0,206552.0,162250.0,,,,171726.0,,,,205517.0,,2174.0,470.0,1704.0,21.6,247858.8515625,2021.6724114269898
49605,10010,36061006200,293511,862281,Census Tract 62,New York,New York County,93214.0,2499.0,105977.0,76726.0,85000.0,,,94924.0,,,,105898.0,,1454.0,99.0,1355.0,6.8,554401.62109375,5966.17174872576
49606,10011,36061006300,178187,0,Census Tract 63,New York,New York County,137072.0,,188393.0,149177.0,113047.0,,,187946.0,,,,136729.0,132750.0,3533.0,749.0,2784.0,21.2,310650.06640625,2335.98039767055
49607,10003,36061006400,179196,0,Census Tract 64,New York,New York County,115760.0,,133031.0,112368.0,70066.0,105234.0,,102829.0,,,141322.0,117005.0,33019.0,4395.0,513.0,3882.0,11.7,312429.890625,2231.14217386783
49608,10003,36061006500,201131,0,Census Tract 65,New York,New York County,106084.0,49564.0,122403.0,64271.0,90671.0,,,90987.0,,,,106828.0,121516.0,3162.0,386.0,2776.0,12.2,350603.05859375,2554.8546474411
49609,10010,36061006600,174705,0,Census Tract 66,New York,New York County,70440.0,,134280.0,85556.0,24956.0,,,,,,,91697.0,32785.0,6410.0,576.0,5834.0,9.0,304627.28125,2212.14400103832
49610,10014,36061006700,168478,0,Census Tract 67,New York,New York County,102964.0,95125.0,159583.0,75118.0,74773.0,,,,,,193850.0,105737.0,,3427.0,610.0,2817.0,17.8,293688.28125,2198.8592281654
49611,10010,36061006800,174444,0,Census Tract 68,New York,New York County,123195.0,127454.0,144148.0,115260.0,40829.0,33297.0,,116279.0,,,,144830.0,40986.0,3486.0,460.0,3026.0,13.2,304176.390625,2304.95696348154
49612,10014,36061006900,220486,275547,Census Tract 69,New York,New York County,209722.0,107115.0,233200.0,216250.0,179042.0,,,171983.0,,,,214583.0,,1176.0,263.0,913.0,22.4,394067.28125,3839.2510573975105
49613,10016,36061007000,177329,0,Census Tract 70,New York,New York County,112971.0,,136755.0,111897.0,47288.0,200505.0,,,,,,112297.0,,4580.0,404.0,4176.0,8.8,309233.921875,2228.1209506443697
49614,10011,36061007100,164996,0,Census Tract 71,New York,New York County,145350.0,120694.0,190361.0,124606.0,81780.0,,,250001.0,,,,138839.0,123482.0,3204.0,839.0,2365.0,26.2,287666.40234375,2656.84852051156
49615,10016,36061007200,175015,0,Census Tract 72,New York,New York County,110522.0,,127381.0,120082.0,40388.0,,,111164.0,,,,117171.0,,4196.0,439.0,3757.0,10.5,305217.875,2305.2853140945103
49616,10014,36061007300,165299,0,Census Tract 73,New York,New York County,101269.0,,131067.0,,47663.0,,,180375.0,,,,101856.0,75855.0,3727.0,680.0,3047.0,18.2,288178.78515625,2315.50398607368
49617,10016,36061007400,174085,0,Census Tract 74,New York,New York County,151528.0,64250.0,200014.0,98571.0,90800.0,,,146097.0,,,96917.0,167500.0,63917.0,2318.0,350.0,1968.0,15.1,303602.55078125,2305.1129775807603
49618,10014,36061007500,165732,283835,Census Tract 75,New York,New York County,137993.0,,158250.0,139868.0,62109.0,,,226250.0,,,203536.0,143000.0,,2231.0,554.0,1677.0,24.8,313420.94140625,4034.71257766055
49619,10001,36061007600,174274,0,Census Tract 76,New York,New York County,115139.0,120417.0,107026.0,139018.0,,,,92206.0,,,,140380.0,81150.0,1083.0,112.0,971.0,10.3,303951.046875,2302.78459526695
49620,10011,36061007700,178798,0,Census Tract 77,New York,New York County,151438.0,,205833.0,122065.0,48306.0,,,100761.0,,,,158094.0,125955.0,3635.0,840.0,2795.0,23.1,311750.3125,2323.97210408151
49621,10016,36061007800,177474,0,Census Tract 78,New York,New York County,130000.0,,158441.0,148894.0,53036.0,,,200931.0,,,139056.0,129732.0,,4766.0,464.0,4302.0,9.7,309513.34375,2227.2403093616
49622,10014,36061007900,285955,502030,Census Tract 79,New York,New York County,87384.0,85370.0,169375.0,,22183.0,,,250001.0,,,,90785.0,,2468.0,375.0,2093.0,15.2,511073.13671875,5051.9603450674895
49623,10016,36061008000,172626,0,Census Tract 80,New York,New York County,126053.0,59750.0,147537.0,161731.0,65037.0,,,136985.0,,,,123006.0,250001.0,3030.0,528.0,2502.0,17.4,301088.53125,2287.6226830896803
49624,10011,36061008100,174287,0,Census Tract 81,New York,New York County,132332.0,,159531.0,118950.0,84795.0,,,,,,,133885.0,118445.0,4581.0,665.0,3916.0,14.5,303902.51953125,2286.7780005749105
49625,10016,36061008200,172401,0,Census Tract 82,New York,New York County,134429.0,,133777.0,157467.0,106029.0,,,206500.0,,,,129098.0,,2063.0,355.0,1708.0,17.2,300707.4453125,2287.34864984756
49626,10011,36061008300,174158,0,Census Tract 83,New York,New York County,63588.0,83317.0,155938.0,27857.0,16226.0,32175.0,,,,,,115391.0,,2065.0,221.0,1844.0,10.7,303694.0859375,2286.10866801953
49627,10018,36061008400,173067,0,Census Tract 84,New York,New York County,142721.0,,148056.0,180694.0,19152.0,,,106724.0,,,,220885.0,,989.0,149.0,840.0,15.1,301880.71875,2291.4977087622196
49628,10016,36061008601,125340,499842,Census Tract 86.01,New York,New York County,150962.0,175625.0,183750.0,147969.0,133068.0,,,128375.0,,,,179375.0,,1332.0,128.0,1204.0,9.6,220166.28125,2772.25658578587
49629,10017,36061008602,106753,317001,Census Tract 86.02,New York,New York County,,,,,,,,,,,,,,0.0,0.0,0.0,,196872.6796875,2007.7660290030103
49630,10017,36061008603,116670,153941,Census Tract 86.03,New York,New York County,168245.0,114044.0,250001.0,230540.0,116976.0,,,242575.0,,,,170391.0,106382.0,2457.0,362.0,2095.0,14.7,228080.31640625,2051.27843548325
49631,10011,36061008700,165443,0,Census Tract 87,New York,New York County,160987.0,,161481.0,169813.0,,,,156996.0,,176004.0,,177143.0,,4129.0,554.0,3575.0,13.4,288498.97265625,2244.63719107383
49632,10016,36061008800,179256,0,Census Tract 88,New York,New York County,115462.0,106417.0,141635.0,142581.0,76811.0,,,86473.0,,,80913.0,128083.0,161161.0,4373.0,747.0,3626.0,17.1,312653.39453125,2258.8759461744103
49633,10011,36061008900,165578,0,Census Tract 89,New York,New York County,103676.0,,185147.0,94494.0,58901.0,,,,,,,127589.0,38929.0,2829.0,661.0,2168.0,23.4,288756.109375,2244.88540648553
49634,10017,36061009000,174693,0,Census Tract 90,New York,New York County,136514.0,59375.0,157728.0,142373.0,54688.0,,,132546.0,,,,158594.0,,4632.0,357.0,4275.0,7.7,304720.40625,2233.76520887698
49635,10001,36061009100,179099,0,Census Tract 91,New York,New York County,121183.0,,171066.0,107458.0,38596.0,14148.0,,153892.0,,,,149665.0,,3764.0,610.0,3154.0,16.2,312333.265625,2311.1891342515
49636,10017,36061009200,197023,0,Census Tract 92,New York,New York County,126042.0,128750.0,153100.0,128281.0,36944.0,,,216111.0,,,87955.0,103641.0,,1087.0,178.0,909.0,16.4,343684.7265625,2487.7022320208102
49637,10001,36061009300,179098,0,Census Tract 93,New York,New York County,64967.0,,121450.0,75394.0,25795.0,,,72872.0,,22865.0,,95250.0,21392.0,5217.0,822.0,4395.0,15.8,312358.3828125,2310.20960006097
49638,10017,36061009400,152754,0,Census Tract 94,New York,New York County,,,,,,,,,,,,,,38.0,13.0,25.0,34.2,266474.40625,2308.9378622494396
49639,10001,36061009500,171964,0,Census Tract 95,New York,New York County,142700.0,,170250.0,143600.0,128333.0,,,,,,,171339.0,134063.0,1196.0,203.0,993.0,17.0,299915.515625,2277.34768844506
49640,10036,36061009600,175330,0,Census Tract 96,New York,New York County,144063.0,,143750.0,,198750.0,,,103250.0,,,,198250.0,,98.0,16.0,82.0,16.3,305869.78125,2310.36521907755
49641,10001,36061009700,172933,0,Census Tract 97,New York,New York County,55614.0,43750.0,74917.0,77560.0,35515.0,72705.0,,29643.0,,,,69093.0,58421.0,2859.0,418.0,2441.0,14.6,301627.54296875,2274.52226099475
49642,10017,36061009800,177068,0,Census Tract 98,New York,New York County,126500.0,63036.0,129932.0,155294.0,70096.0,,,192083.0,,,173650.0,109608.0,,4222.0,442.0,3780.0,10.5,308895.25,2227.7974060720003
49643,10001,36061009900,1002374,1130336,Census Tract 99,New York,New York County,128827.0,120435.0,155000.0,,15147.0,43984.0,,,,,120543.0,138736.0,122283.0,3502.0,487.0,3015.0,13.9,1756657.953125,14724.392151793701
49644,10017,36061010000,172894,0,Census Tract 100,New York,New York County,94938.0,70500.0,107768.0,115804.0,52083.0,,,92708.0,,,,96806.0,,1154.0,178.0,976.0,15.4,301637.41796875,2292.61831378271
49645,10001,36061010100,175519,0,Census Tract 101,New York,New York County,135000.0,32232.0,158056.0,121429.0,,,,124625.0,,,,160893.0,,830.0,65.0,765.0,7.8,306137.4375,2292.31616589857
49646,10022,36061010200,172891,0,Census Tract 102,New York,New York County,128750.0,,132500.0,,129000.0,,,,,,,128750.0,,49.0,15.0,34.0,30.6,301643.0859375,2290.60356592261
49647,10001,36061010300,174469,0,Census Tract 103,New York,New York County,101218.0,,100968.0,131146.0,64519.0,82768.0,,104688.0,,,101006.0,101087.0,155526.0,1208.0,112.0,1096.0,9.3,304326.91796875,2292.9634689337
49648,10019,36061010400,173230,0,Census Tract 104,New York,New York County,125156.0,,157566.0,126310.0,105750.0,,,116125.0,,,,125875.0,158816.0,571.0,102.0,469.0,17.9,302246.97265625,2292.85246611805
49649,10022,36061010601,121208,130046,Census Tract 106.01,New York,New York County,154425.0,,209115.0,227021.0,109457.0,,,,,,,158613.0,,4399.0,754.0,3645.0,17.1,232620.875,3204.84912046921
49650,10021,36061010602,125711,73073,Census Tract 106.02,New York,New York County,151250.0,173750.0,117929.0,211944.0,105417.0,,,163906.0,,,,153066.0,118929.0,2167.0,312.0,1855.0,14.4,234333.98046875,2764.5149637170503
49651,10022,36061010800,182589,0,Census Tract 108,New York,New York County,145529.0,,162554.0,242875.0,80052.0,,,160595.0,,,,145529.0,110350.0,4991.0,463.0,4528.0,9.3,318556.03515625,2259.70986811247
49652,10001,36061010900,175741,0,Census Tract 109,New York,New York County,166359.0,,167054.0,,,,,144167.0,,,,166957.0,,93.0,13.0,80.0,14.0,306547.703125,2298.01151115807
49653,10022,36061011000,176510,0,Census Tract 110,New York,New York County,116537.0,62857.0,148404.0,132961.0,65231.0,,,127750.0,,,,131151.0,,3939.0,540.0,3399.0,13.7,307980.41796875,2223.44864075991
49654,10001,36061011100,175464,0,Census Tract 111,New York,New York County,100813.0,32679.0,111944.0,120625.0,46094.0,,,86058.0,,90842.0,116917.0,120391.0,68036.0,2746.0,398.0,2348.0,14.5,306086.9140625,2293.13605374238
49655,10019,36061011201,79536,0,Census Tract 112.01,New York,New York County,138235.0,,184375.0,,72083.0,,,173125.0,,,,148750.0,,480.0,99.0,381.0,20.6,138784.23046875,1496.16589452271
49656,10022,36061011202,78008,0,Census Tract 112.02,New York,New York County,145208.0,,250001.0,222188.0,115000.0,,,,,,,155469.0,,191.0,40.0,151.0,20.9,136113.01953125,1484.8088204170099
49657,10022,36061011203,77947,0,Census Tract 112.03,New York,New York County,128793.0,88750.0,139844.0,101691.0,167833.0,,,100750.0,,,,137969.0,,648.0,156.0,492.0,24.1,136001.16015625,1484.06483472299
49658,10018,36061011300,175653,0,Census Tract 113,New York,New York County,83750.0,,84167.0,,,,,82917.0,,,,,,57.0,8.0,49.0,14.0,306417.14453125,2294.09578101945
49659,10022,36061011401,98508,0,Census Tract 114.01,New York,New York County,237639.0,,106432.0,250001.0,174653.0,,,,,,,209500.0,250001.0,621.0,55.0,566.0,8.9,171893.71875,1657.92543299086
49660,10022,36061011402,98799,0,Census Tract 114.02,New York,New York County,141406.0,72292.0,246719.0,237344.0,83750.0,,,233750.0,,250001.0,,134875.0,250001.0,1039.0,185.0,854.0,17.8,172392.7734375,1660.95338876199
49661,10018,36061011500,175588,0,Census Tract 115,New York,New York County,133333.0,59531.0,146691.0,138092.0,18281.0,,,136313.0,,48438.0,,150066.0,53832.0,1838.0,254.0,1584.0,13.8,306321.78515625,2294.04976380161
49662,10021,36061011600,195582,132923,Census Tract 116,New York,New York County,83712.0,52679.0,90000.0,131875.0,,,,75435.0,,,,84577.0,,1717.0,109.0,1608.0,6.3,382464.4375,3630.84920773192
49663,10018,36061011700,187347,176830,Census Tract 117,New York,New York County,134606.0,41250.0,159821.0,132589.0,,134281.0,,113065.0,,,,186806.0,44625.0,2459.0,149.0,2310.0,6.1,338352.11328125,3409.79756555104
49664,10021,36061011800,176768,0,Census Tract 118,New York,New York County,127450.0,,155529.0,166136.0,120445.0,,,120044.0,,,,133220.0,250001.0,4712.0,628.0,4084.0,13.3,308461.3984375,2224.16231281411
49665,10036,36061011900,177591,0,Census Tract 119,New York,New York County,19803.0,,41875.0,14951.0,20977.0,22192.0,,,,12944.0,,18973.0,13266.0,990.0,58.0,932.0,5.9,309820.83984375,2303.06857363903
49666,10021,36061012000,173024,0,Census Tract 120,New York,New York County,196472.0,,,236932.0,195565.0,,,131932.0,,,,210259.0,,1653.0,317.0,1336.0,19.2,301942.6015625,2291.73798719896
49667,10036,36061012100,178159,0,Census Tract 121,New York,New York County,62833.0,85476.0,86520.0,64325.0,27900.0,33333.0,,85510.0,,,,71175.0,,4790.0,844.0,3946.0,17.6,310834.13671875,2306.13126820087
49668,10021,36061012200,172616,0,Census Tract 122,New York,New York County,172981.0,,96286.0,199167.0,173878.0,,,,,,,160096.0,231220.0,1445.0,205.0,1240.0,14.2,301242.98828125,2289.76588664673
49669,10021,36061012400,171580,75103,Census Tract 124,New York,New York County,124699.0,,129574.0,129946.0,93000.0,,,74608.0,,63224.0,64706.0,134391.0,63714.0,5203.0,290.0,4913.0,5.6,327464.9296875,3305.5368518237296
49670,10019,36061012500,174253,0,Census Tract 125,New York,New York County,126270.0,54844.0,159667.0,126146.0,,,,171974.0,,,,125781.0,,1511.0,173.0,1338.0,11.4,304022.65234375,2287.87798575399
49671,10021,36061012600,183653,0,Census Tract 126,New York,New York County,105718.0,,121680.0,107207.0,97957.0,,,201075.0,,,,108389.0,,7357.0,1013.0,6344.0,13.8,320505.81640625,2265.92618162219
49672,10019,36061012700,174028,0,Census Tract 127,New York,New York County,81104.0,95577.0,114153.0,74504.0,,54896.0,,135710.0,,33707.0,,94667.0,33735.0,3946.0,894.0,3052.0,22.7,303650.2421875,2286.9635123214002
49673,10021,36061012800,178790,0,Census Tract 128,New York,New York County,166081.0,,250001.0,250001.0,109183.0,,,250001.0,,,,142188.0,250001.0,2681.0,431.0,2250.0,16.1,312045.65234375,2342.04415712158
49674,10019,36061012900,426844,384608,Census Tract 129,New York,New York County,121119.0,41512.0,145230.0,96763.0,,,,76467.0,,,104345.0,132698.0,89492.0,4125.0,597.0,3528.0,14.5,704847.36328125,6623.97279046406
49675,10021,36061013000,178226,0,Census Tract 130,New York,New York County,189191.0,,83846.0,250001.0,190000.0,,,,,,,189044.0,250001.0,1856.0,352.0,1504.0,19.0,311072.44140625,2339.64581340113
49676,10019,36061013100,174135,0,Census Tract 131,New York,New York County,117270.0,,133856.0,149844.0,19423.0,16250.0,,156339.0,,,,125430.0,21111.0,1765.0,182.0,1583.0,10.3,303839.625,2286.49109768458
49677,10021,36061013200,200886,92937,Census Tract 132,New York,New York County,102232.0,,126755.0,87745.0,101618.0,,,,,145327.0,,108512.0,117824.0,5483.0,583.0,4900.0,10.6,380236.37890625,3399.56956438858
49678,10019,36061013300,174355,0,Census Tract 133,New York,New York County,79896.0,,135109.0,67115.0,18360.0,,,102212.0,,,,98667.0,59548.0,3211.0,421.0,2790.0,13.1,304243.6953125,2288.0717426593
49679,10021,36061013400,181779,0,Census Tract 134,New York,New York County,97119.0,77436.0,108838.0,157874.0,49778.0,,,,,,,95887.0,,6933.0,765.0,6168.0,11.0,317263.10546875,2255.86661602025
49680,10019,36061013500,432329,401587,Census Tract 135,New York,New York County,63355.0,,139500.0,61471.0,30083.0,,,73333.0,,,,107420.0,27742.0,4473.0,271.0,4202.0,6.1,735167.58984375,8088.064088514391
49681,10028,36061013600,219496,111000,Census Tract 136,New York,New York County,115597.0,,120603.0,144287.0,72184.0,,,111217.0,,56296.0,,121282.0,56483.0,8235.0,1051.0,7184.0,12.8,386216.9609375,2576.2476508914497
49682,10019,36061013700,226356,0,Census Tract 137,New York,New York County,164773.0,,191406.0,237888.0,97873.0,,,207399.0,,,,162997.0,222944.0,3484.0,622.0,2862.0,17.9,394987.359375,2519.98314455236
49683,10028,36061013800,182091,0,Census Tract 138,New York,New York County,133103.0,,143916.0,133449.0,53608.0,,,107226.0,,,,132612.0,139554.0,6840.0,909.0,5931.0,13.3,317839.5859375,2255.89005633873
49684,10019,36061013900,181605,0,Census Tract 139,New York,New York County,97236.0,9763.0,134503.0,77702.0,42984.0,,,121471.0,,,175389.0,98958.0,,6302.0,1092.0,5210.0,17.3,316918.8515625,2322.73168928397
