Object ID,ZCTA5,modzcta,Geographic Identifier - FIPS Code,Area of Land (Square Meters),Area of Water (Square Meters),Name,State,County,Total Population,Non-Hispanic White Population,Black or African American Population,American Indian and Alaska Native Population,Asian Population,Native Hawaiian and Other Pacific Islander Population,Some Other Race Population,Two or More Races Population,Hispanic or Latino Population,Percent of Population that is Non-Hispanic White,Percent of Population that is Black or African American,Percent of Population that is American Indian and Alaska Native,Percent of Population that is Asian,Percent of Population that is Native Hawaiian and Other Pacific Islander,Percent of Population that is Some Other Race,Percent of Population that is 2 or More Races,Percent of Population that is Hispanic or Latino,Shape Area,Shape Length
50321,11375,11375,36081075702,352706,0,Census Tract 757.02,New York,Queens County,4545,2560,34,0,1351,0,0,227,373,56.3,0.7,0.0,29.7,0.0,0.0,5.0,8.2,614715.234375,3586.6144718330497
50322,11375,11375,36081076901,181026,0,Census Tract 769.01,New York,Queens County,4127,1897,181,0,1260,0,0,115,674,46.0,4.4,0.0,30.5,0.0,0.0,2.8,16.3,315430.265625,3058.4991290473604
50323,11375,11375,36081076902,101240,0,Census Tract 769.02,New York,Queens County,1251,585,29,0,319,0,0,25,293,46.8,2.3,0.0,25.5,0.0,0.0,2.0,23.4,176399.8359375,1784.38458993095
50324,11415,11415,36081077300,279069,0,Census Tract 773,New York,Queens County,2091,1119,52,0,347,0,14,77,482,53.5,2.5,0.0,16.6,0.0,0.7,3.7,23.1,486186.8359375,3752.3794470151897
50324,11418,11418,36081077300,279069,0,Census Tract 773,New York,Queens County,2091,1119,52,0,347,0,14,77,482,53.5,2.5,0.0,16.6,0.0,0.7,3.7,23.1,486186.8359375,3752.3794470151897
50325,11415,11415,36081077500,229488,0,Census Tract 775,New York,Queens County,2390,1657,72,0,220,0,55,73,313,69.3,3.0,0.0,9.2,0.0,2.3,3.1,13.1,399781.48046875,2942.8504022128805
50325,11418,11418,36081077500,229488,0,Census Tract 775,New York,Queens County,2390,1657,72,0,220,0,55,73,313,69.3,3.0,0.0,9.2,0.0,2.3,3.1,13.1,399781.48046875,2942.8504022128805
50326,11367,11367,36081077902,559114,0,Census Tract 779.02,New York,Queens County,4879,3935,58,0,561,0,0,226,99,80.7,1.2,0.0,11.5,0.0,0.0,4.6,2.0,974486.94140625,4380.40736580817
50327,11367,11367,36081077903,263016,0,Census Tract 779.03,New York,Queens County,3330,1715,79,0,638,0,41,214,643,51.5,2.4,0.0,19.2,0.0,1.2,6.4,19.3,458330.8828125,2858.2418397639503
50328,11366,11366,36081077904,385726,0,Census Tract 779.04,New York,Queens County,5827,3297,143,0,1470,0,0,137,780,56.6,2.5,0.0,25.2,0.0,0.0,2.4,13.4,672196.5390625,3365.78640822263
50328,11367,11367,36081077904,385726,0,Census Tract 779.04,New York,Queens County,5827,3297,143,0,1470,0,0,137,780,56.6,2.5,0.0,25.2,0.0,0.0,2.4,13.4,672196.5390625,3365.78640822263
50329,11367,11367,36081077905,275241,0,Census Tract 779.05,New York,Queens County,2526,1123,252,0,469,0,0,23,659,44.5,10.0,0.0,18.6,0.0,0.0,0.9,26.1,479610.3984375,3373.81397395862
50329,11432,11432,36081077905,275241,0,Census Tract 779.05,New York,Queens County,2526,1123,252,0,469,0,0,23,659,44.5,10.0,0.0,18.6,0.0,0.0,0.9,26.1,479610.3984375,3373.81397395862
50329,11435,11435,36081077905,275241,0,Census Tract 779.05,New York,Queens County,2526,1123,252,0,469,0,0,23,659,44.5,10.0,0.0,18.6,0.0,0.0,0.9,26.1,479610.3984375,3373.81397395862
50330,11367,11367,36081077906,289075,0,Census Tract 779.06,New York,Queens County,3507,1976,96,0,1045,0,0,47,343,56.3,2.7,0.0,29.8,0.0,0.0,1.3,9.8,503898.2890625,3094.68075371231
50331,11367,11367,36081077907,216834,0,Census Tract 779.07,New York,Queens County,3278,2502,92,69,109,0,0,22,484,76.3,2.8,2.1,3.3,0.0,0.0,0.7,14.8,377918.765625,2495.8061715911103
50332,11367,11367,36081077908,200497,0,Census Tract 779.08,New York,Queens County,3797,1165,777,0,721,0,0,263,871,30.7,20.5,0.0,19.0,0.0,0.0,6.9,22.9,349450.171875,2445.70013071844
50333,11436,11436,36081078800,192534,0,Census Tract 788,New York,Queens County,1982,75,1216,0,224,0,225,25,217,3.8,61.4,0.0,11.3,0.0,11.4,1.3,10.9,335021.78515625,2673.0882280175697
50334,11436,11436,36081079000,260592,0,Census Tract 790,New York,Queens County,2864,9,1708,21,381,0,227,140,378,0.3,59.6,0.7,13.3,0.0,7.9,4.9,13.2,453476.1875,3082.20649806734
50335,11436,11436,36081079200,363822,0,Census Tract 792,New York,Queens County,2435,10,1198,0,524,0,405,130,168,0.4,49.2,0.0,21.5,0.0,16.6,5.3,6.9,633044.1640625,3312.1296335605102
50336,11367,11367,36081079300,870160,0,Census Tract 793,New York,Queens County,0,0,0,0,0,0,0,0,0,,,,,,,,,1517119.76171875,6323.193227101279
50337,11355,11355,36081079701,111310,0,Census Tract 797.01,New York,Queens County,6807,536,268,0,5435,0,145,154,269,7.9,3.9,0.0,79.8,0.0,2.1,2.3,4.0,194166.42578125,2008.7390406630602
50338,11355,11355,36081079702,285448,0,Census Tract 797.02,New York,Queens County,5006,449,24,0,3876,0,0,67,590,9.0,0.5,0.0,77.4,0.0,0.0,1.3,11.8,497902.37109375,3396.83748535858
50339,11355,11355,36081079900,287107,0,Census Tract 799,New York,Queens County,3018,288,0,0,1969,0,58,0,703,9.5,0.0,0.0,65.2,0.0,1.9,0.0,23.3,500730.890625,3146.82051324194
50340,11355,11355,36081080301,315274,0,Census Tract 803.01,New York,Queens County,3872,541,83,0,2411,0,0,56,781,14.0,2.1,0.0,62.3,0.0,0.0,1.4,20.2,549814.01171875,4272.565803814389
50341,11367,11367,36081080302,438822,0,Census Tract 803.02,New York,Queens County,3440,587,43,0,2250,0,0,0,560,17.1,1.3,0.0,65.4,0.0,0.0,0.0,16.3,765174.4609375,5942.23766785699
50342,11367,11367,36081080900,1004959,0,Census Tract 809,New York,Queens County,7196,3123,549,0,2217,0,0,12,1295,43.4,7.6,0.0,30.8,0.0,0.0,0.2,18.0,1752007.421875,6608.299096441569
50343,11420,11420,36081081400,369558,0,Census Tract 814,New York,Queens County,3709,11,1835,0,967,0,136,23,737,0.3,49.5,0.0,26.1,0.0,3.7,0.6,19.9,643060.6640625,3428.7909737287
50344,11420,11420,36081081800,374600,0,Census Tract 818,New York,Queens County,4547,217,927,0,913,0,537,146,1807,4.8,20.4,0.0,20.1,0.0,11.8,3.2,39.7,651829.61328125,3961.1634829725203
50345,11355,11355,36081083700,780782,0,Census Tract 837,New York,Queens County,5513,434,3,31,4291,0,7,129,618,7.9,0.1,0.6,77.8,0.0,0.1,2.3,11.2,1361628.234375,5580.61689846634
50345,11367,11367,36081083700,780782,0,Census Tract 837,New York,Queens County,5513,434,3,31,4291,0,7,129,618,7.9,0.1,0.6,77.8,0.0,0.1,2.3,11.2,1361628.234375,5580.61689846634
50346,11420,11420,36081083800,495382,0,Census Tract 838,New York,Queens County,5617,522,449,61,2378,0,288,202,1717,9.3,8.0,1.1,42.3,0.0,5.1,3.6,30.6,861996.08984375,4240.32998072331
50347,11420,11420,36081084000,568482,0,Census Tract 840,New York,Queens County,6399,300,1091,20,2721,0,762,392,1113,4.7,17.0,0.3,42.5,0.0,11.9,6.1,17.4,989301.8359375,4600.19568633546
50348,11355,11355,36081084500,188676,0,Census Tract 845,New York,Queens County,5096,253,548,116,3159,0,0,0,1020,5.0,10.8,2.3,62.0,0.0,0.0,0.0,20.0,329089.203125,2753.47721614323
50349,11420,11420,36081084601,333236,0,Census Tract 846.01,New York,Queens County,3017,504,192,11,1119,0,339,152,700,16.7,6.4,0.4,37.1,0.0,11.2,5.0,23.2,579801.50390625,4059.55985884526
50350,11420,11420,36081084602,717562,0,Census Tract 846.02,New York,Queens County,962,85,248,0,262,0,83,85,199,8.8,25.8,0.0,27.2,0.0,8.6,8.8,20.7,1248411.42578125,7652.3802557923
50350,11430,11434,36081084602,717562,0,Census Tract 846.02,New York,Queens County,962,85,248,0,262,0,83,85,199,8.8,25.8,0.0,27.2,0.0,8.6,8.8,20.7,1248411.42578125,7652.3802557923
50351,11355,11355,36081084900,303514,0,Census Tract 849,New York,Queens County,7045,40,407,80,5757,0,30,0,731,0.6,5.8,1.1,81.7,0.0,0.4,0.0,10.4,529465.8125,3383.82181045206
50352,11354,11354,36081085300,195226,0,Census Tract 853,New York,Queens County,5103,201,54,33,4349,0,0,89,377,3.9,1.1,0.6,85.2,0.0,0.0,1.7,7.4,340585.7109375,3193.00075871184
50352,11355,11355,36081085300,195226,0,Census Tract 853,New York,Queens County,5103,201,54,33,4349,0,0,89,377,3.9,1.1,0.6,85.2,0.0,0.0,1.7,7.4,340585.7109375,3193.00075871184
50353,11354,11354,36081085500,130506,0,Census Tract 855,New York,Queens County,6936,562,321,0,4298,37,47,104,1567,8.1,4.6,0.0,62.0,0.5,0.7,1.5,22.6,227694.46484375,1923.8544059913897
50353,11355,11355,36081085500,130506,0,Census Tract 855,New York,Queens County,6936,562,321,0,4298,37,47,104,1567,8.1,4.6,0.0,62.0,0.5,0.7,1.5,22.6,227694.46484375,1923.8544059913897
50354,11355,11355,36081085700,132521,0,Census Tract 857,New York,Queens County,5332,288,94,0,4032,0,0,52,866,5.4,1.8,0.0,75.6,0.0,0.0,1.0,16.2,231190.57421875,2147.51438485895
50355,11355,11355,36081085900,146219,0,Census Tract 859,New York,Queens County,5422,520,36,157,3885,0,0,141,683,9.6,0.7,2.9,71.7,0.0,0.0,2.6,12.6,255073.79296875,2453.95014885776
50356,11355,11355,36081086100,148788,0,Census Tract 861,New York,Queens County,2038,186,7,0,1400,0,5,5,435,9.1,0.3,0.0,68.7,0.0,0.2,0.2,21.3,259567.94921875,2607.9444821247503
50357,11354,11354,36081086300,144154,0,Census Tract 863,New York,Queens County,6461,361,94,0,4758,33,0,17,1198,5.6,1.5,0.0,73.6,0.5,0.0,0.3,18.5,251518.40625,2045.01104527524
50357,11355,11355,36081086300,144154,0,Census Tract 863,New York,Queens County,6461,361,94,0,4758,33,0,17,1198,5.6,1.5,0.0,73.6,0.5,0.0,0.3,18.5,251518.40625,2045.01104527524
50358,11417,11417,36081086400,1120710,0,Census Tract 864,New York,Queens County,2734,428,239,0,758,0,92,72,1145,15.7,8.7,0.0,27.7,0.0,3.4,2.6,41.9,1950281.30078125,6022.69328246234
50358,11420,11420,36081086400,1120710,0,Census Tract 864,New York,Queens County,2734,428,239,0,758,0,92,72,1145,15.7,8.7,0.0,27.7,0.0,3.4,2.6,41.9,1950281.30078125,6022.69328246234
50359,11354,11354,36081086500,158252,0,Census Tract 865,New York,Queens County,4392,446,31,0,3499,0,0,131,285,10.2,0.7,0.0,79.7,0.0,0.0,3.0,6.5,276127.05859375,2085.15979748632
50360,11354,11354,36081086900,595378,18201,Census Tract 869,New York,Queens County,1954,79,0,9,1625,0,0,0,241,4.0,0.0,0.5,83.2,0.0,0.0,0.0,12.3,1046193.625,4834.329322490539
50361,11354,11354,36081087100,412384,27328,Census Tract 871,New York,Queens County,2554,102,549,0,1226,0,0,107,570,4.0,21.5,0.0,48.0,0.0,0.0,4.2,22.3,732987.453125,4758.17341415129
50361,11355,11355,36081087100,412384,27328,Census Tract 871,New York,Queens County,2554,102,549,0,1226,0,0,107,570,4.0,21.5,0.0,48.0,0.0,0.0,4.2,22.3,732987.453125,4758.17341415129
50362,11414,11414,36081088400,1557916,621618,Census Tract 884,New York,Queens County,8248,6464,92,0,161,0,107,92,1332,78.4,1.1,0.0,2.0,0.0,1.3,1.1,16.1,2650755.96484375,13756.134837411299
50363,11351,11357,36081088901,657467,0,Census Tract 889.01,New York,Queens County,10226,1457,216,0,6047,0,0,44,2462,14.2,2.1,0.0,59.1,0.0,0.0,0.4,24.1,1147535.86328125,6042.42209958707
50363,11354,11354,36081088901,657467,0,Census Tract 889.01,New York,Queens County,10226,1457,216,0,6047,0,0,44,2462,14.2,2.1,0.0,59.1,0.0,0.0,0.4,24.1,1147535.86328125,6042.42209958707
50363,11357,11357,36081088901,657467,0,Census Tract 889.01,New York,Queens County,10226,1457,216,0,6047,0,0,44,2462,14.2,2.1,0.0,59.1,0.0,0.0,0.4,24.1,1147535.86328125,6042.42209958707
50364,11414,11414,36081089200,2874373,505629,Census Tract 892,New York,Queens County,7682,6770,71,0,288,0,0,123,430,88.1,0.9,0.0,3.7,0.0,0.0,1.6,5.6,4938548.94140625,12033.484781223999
50365,11354,11354,36081090700,2022039,332865,Census Tract 907,New York,Queens County,1453,438,0,0,603,0,0,53,359,30.1,0.0,0.0,41.5,0.0,0.0,3.6,24.7,3513688.421875,8965.738380643821
50365,11356,11356,36081090700,2022039,332865,Census Tract 907,New York,Queens County,1453,438,0,0,603,0,0,53,359,30.1,0.0,0.0,41.5,0.0,0.0,3.6,24.7,3513688.421875,8965.738380643821
50366,11697,11697,36081091601,4374026,4924631,Census Tract 916.01,New York,Queens County,3540,3243,21,0,20,0,27,0,229,91.6,0.6,0.0,0.6,0.0,0.8,0.0,6.5,5668436.69140625,15524.925648726101
50367,11697,11697,36081091602,1277598,1124549,Census Tract 916.02,New York,Queens County,0,0,0,0,0,0,0,0,0,,,,,,,,,2265291.140625,6665.64309150168
50368,11694,11694,36081091800,1126858,2293626,Census Tract 918,New York,Queens County,12,12,0,0,0,0,0,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2146776.75390625,7711.17999934386
50368,11697,11697,36081091800,1126858,2293626,Census Tract 918,New York,Queens County,12,12,0,0,0,0,0,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2146776.75390625,7711.17999934386
50369,11354,11354,36081091900,450774,327380,Census Tract 919,New York,Queens County,5503,1137,161,0,2026,49,0,152,1978,20.7,2.9,0.0,36.8,0.9,0.0,2.8,35.9,740696.6171875,5297.316891897921
50369,11356,11356,36081091900,450774,327380,Census Tract 919,New York,Queens County,5503,1137,161,0,2026,49,0,152,1978,20.7,2.9,0.0,36.8,0.9,0.0,2.8,35.9,740696.6171875,5297.316891897921
50370,11694,11694,36081092200,633290,700664,Census Tract 922,New York,Queens County,2025,1892,0,0,35,0,0,0,98,93.4,0.0,0.0,1.7,0.0,0.0,0.0,4.8,1156819.34765625,5460.0806662359
50371,11356,11356,36081092500,312425,0,Census Tract 925,New York,Queens County,3926,688,127,0,1340,0,18,14,1739,17.5,3.2,0.0,34.1,0.0,0.5,0.4,44.3,545456.640625,3107.12758404163
50372,11694,11694,36081092800,762718,897590,Census Tract 928,New York,Queens County,3502,3354,0,0,61,0,0,0,87,95.8,0.0,0.0,1.7,0.0,0.0,0.0,2.5,1327977.0234375,5272.87148530159
50373,11356,11356,36081092900,956919,2446820,Census Tract 929,New York,Queens County,6531,1507,46,0,1526,0,41,191,3220,23.1,0.7,0.0,23.4,0.0,0.6,2.9,49.3,1610512.8203125,7790.95480478855
50374,11694,11694,36081093401,542009,554670,Census Tract 934.01,New York,Queens County,3763,3264,81,0,71,0,0,0,347,86.7,2.2,0.0,1.9,0.0,0.0,0.0,9.2,957888.6640625,5686.090997569879
50375,11694,11694,36081093402,394743,460266,Census Tract 934.02,New York,Queens County,4506,3363,139,0,292,0,189,176,347,74.6,3.1,0.0,6.5,0.0,4.2,3.9,7.7,648475.609375,3654.27811557846
50376,11694,11694,36081093800,809668,1300951,Census Tract 938,New York,Queens County,5024,3161,493,0,254,0,0,30,1086,62.9,9.8,0.0,5.1,0.0,0.0,0.6,21.6,1442796.9375,5308.11389633968
50377,11356,11356,36081093900,656191,881592,Census Tract 939,New York,Queens County,5148,1884,142,0,1368,0,9,30,1715,36.6,2.8,0.0,26.6,0.0,0.2,0.6,33.3,1129961.69140625,5678.76371774671
50378,11693,11693,36081094201,347514,199843,Census Tract 942.01,New York,Queens County,3280,826,889,143,39,0,23,0,1360,25.2,27.1,4.4,1.2,0.0,0.7,0.0,41.5,614750.125,3361.4690852945696
50378,11694,11694,36081094201,347514,199843,Census Tract 942.01,New York,Queens County,3280,826,889,143,39,0,23,0,1360,25.2,27.1,4.4,1.2,0.0,0.7,0.0,41.5,614750.125,3361.4690852945696
50379,11692,11692,36081094202,713772,458004,Census Tract 942.02,New York,Queens County,4590,941,1762,0,421,0,26,45,1395,20.5,38.4,0.0,9.2,0.0,0.6,1.0,30.4,1335327.71875,7576.37435555372
50379,11693,11693,36081094202,713772,458004,Census Tract 942.02,New York,Queens County,4590,941,1762,0,421,0,26,45,1395,20.5,38.4,0.0,9.2,0.0,0.6,1.0,30.4,1335327.71875,7576.37435555372
50380,11692,11692,36081094203,509892,1050429,Census Tract 942.03,New York,Queens County,6692,3550,430,0,192,0,197,164,2159,53.0,6.4,0.0,2.9,0.0,2.9,2.5,32.3,843829.203125,5727.796595711121
50380,11693,11693,36081094203,509892,1050429,Census Tract 942.03,New York,Queens County,6692,3550,430,0,192,0,197,164,2159,53.0,6.4,0.0,2.9,0.0,2.9,2.5,32.3,843829.203125,5727.796595711121
50381,11356,11356,36081094500,1518736,872808,Census Tract 945,New York,Queens County,3774,1903,14,0,925,0,0,98,834,50.4,0.4,0.0,24.5,0.0,0.0,2.6,22.1,2656353.76953125,11313.8064588293
50381,11357,11357,36081094500,1518736,872808,Census Tract 945,New York,Queens County,3774,1903,14,0,925,0,0,98,834,50.4,0.4,0.0,24.5,0.0,0.0,2.6,22.1,2656353.76953125,11313.8064588293
50382,11356,11356,36081094700,272641,0,Census Tract 947,New York,Queens County,2234,686,9,0,432,0,5,70,1032,30.7,0.4,0.0,19.3,0.0,0.2,3.1,46.2,476046.14453125,3513.69098217213
50383,11692,11692,36081095400,808825,559625,Census Tract 954,New York,Queens County,5793,565,3491,15,252,0,0,144,1326,9.8,60.3,0.3,4.4,0.0,0.0,2.5,22.9,1407373.3203125,6270.481826946229
50384,11692,11692,36081096400,862704,586619,Census Tract 964,New York,Queens County,6021,627,3338,0,630,0,192,58,1176,10.4,55.4,0.0,10.5,0.0,3.2,1.0,19.5,1547380.88671875,6991.78882292531
50385,11691,11691,36081097202,576641,1132095,Census Tract 972.02,New York,Queens County,3170,123,2253,25,12,0,116,29,612,3.9,71.1,0.8,0.4,0.0,3.7,0.9,19.3,904514.46484375,5438.18935646592
50385,11692,11692,36081097202,576641,1132095,Census Tract 972.02,New York,Queens County,3170,123,2253,25,12,0,116,29,612,3.9,71.1,0.8,0.4,0.0,3.7,0.9,19.3,904514.46484375,5438.18935646592
50386,11691,11691,36081097203,1314888,1020625,Census Tract 972.03,New York,Queens County,7331,114,4083,0,502,0,40,0,2592,1.6,55.7,0.0,6.8,0.0,0.5,0.0,35.4,2633971.52734375,10828.912886075
50386,11692,11692,36081097203,1314888,1020625,Census Tract 972.03,New York,Queens County,7331,114,4083,0,502,0,40,0,2592,1.6,55.7,0.0,6.8,0.0,0.5,0.0,35.4,2633971.52734375,10828.912886075
50387,11691,11691,36081097204,391826,0,Census Tract 972.04,New York,Queens County,3682,290,1914,0,50,0,12,149,1267,7.9,52.0,0.0,1.4,0.0,0.3,4.0,34.4,680260.671875,4288.35550031188
50387,11692,11692,36081097204,391826,0,Census Tract 972.04,New York,Queens County,3682,290,1914,0,50,0,12,149,1267,7.9,52.0,0.0,1.4,0.0,0.3,4.0,34.4,680260.671875,4288.35550031188
50388,11357,11357,36081097300,528721,191606,Census Tract 973,New York,Queens County,1730,1323,0,0,143,0,24,4,236,76.5,0.0,0.0,8.3,0.0,1.4,0.2,13.6,920128.87890625,4744.03196218681
50389,11357,11357,36081098100,650601,922899,Census Tract 981,New York,Queens County,2351,1405,0,41,512,0,40,0,353,59.8,0.0,1.7,21.8,0.0,1.7,0.0,15.0,1124276.9609375,6888.23637766468
50390,11357,11357,36081098700,667301,731613,Census Tract 987,New York,Queens County,2361,1770,45,0,295,0,23,43,185,75.0,1.9,0.0,12.5,0.0,1.0,1.8,7.8,1148754.4609375,6716.8958362738
50391,11357,11357,36081099100,1081249,432743,Census Tract 991,New York,Queens County,7018,5002,0,0,1136,0,31,66,783,71.3,0.0,0.0,16.2,0.0,0.4,0.9,11.2,1914678.80078125,6572.96257636854
50392,11691,11691,36081099200,581564,324488,Census Tract 992,New York,Queens County,4191,473,2244,0,53,0,89,130,1202,11.3,53.5,0.0,1.3,0.0,2.1,3.1,28.7,1029287.78125,6205.96914923188
50393,11357,11357,36081099701,978866,0,Census Tract 997.01,New York,Queens County,3014,2228,11,0,418,0,0,56,301,73.9,0.4,0.0,13.9,0.0,0.0,1.9,10.0,1708920.05078125,5478.95836185005
50393,11360,11360,36081099701,978866,0,Census Tract 997.01,New York,Queens County,3014,2228,11,0,418,0,0,56,301,73.9,0.4,0.0,13.9,0.0,0.0,1.9,10.0,1708920.05078125,5478.95836185005
50394,11360,11360,36081099703,576606,0,Census Tract 997.03,New York,Queens County,3619,1905,44,25,1420,0,0,142,83,52.6,1.2,0.7,39.2,0.0,0.0,3.9,2.3,1005092.953125,5929.395697567939
50395,11360,11360,36081099704,675915,0,Census Tract 997.04,New York,Queens County,7367,4469,84,0,1822,0,0,104,888,60.7,1.1,0.0,24.7,0.0,0.0,1.4,12.1,1180046.31640625,5061.08056623763
50396,11360,11360,36081099705,440081,4538936,Census Tract 997.05,New York,Queens County,2684,1219,0,0,1174,0,0,10,281,45.4,0.0,0.0,43.7,0.0,0.0,0.4,10.5,850955.8203125,11394.398553073
50397,11691,11691,36081099801,456707,0,Census Tract 998.01,New York,Queens County,8666,583,5934,0,170,0,0,277,1702,6.7,68.5,0.0,2.0,0.0,0.0,3.2,19.6,792998.71484375,3798.5421531927204
50398,11691,11691,36081099802,434629,689393,Census Tract 998.02,New York,Queens County,6029,1222,3420,0,228,35,0,0,1124,20.3,56.7,0.0,3.8,0.6,0.0,0.0,18.6,831498.2890625,3870.1035144193297
50399,11359,11360,36081099900,648383,0,Census Tract 999,New York,Queens County,0,0,0,0,0,0,0,0,0,,,,,,,,,1101529.453125,5348.49876549791
50400,11691,11691,36081100801,644973,339805,Census Tract 1008.01,New York,Queens County,2301,910,934,0,144,0,20,42,251,39.5,40.6,0.0,6.3,0.0,0.9,1.8,10.9,1130511.48828125,5674.057619231371
50401,11691,11691,36081100802,1038703,144963,Census Tract 1008.02,New York,Queens County,9077,2451,4162,0,374,0,89,0,2001,27.0,45.9,0.0,4.1,0.0,1.0,0.0,22.0,1751838.09765625,6568.60713569168
50402,11691,11691,36081101001,804855,210562,Census Tract 1010.01,New York,Queens County,11565,3162,4461,0,186,0,22,227,3507,27.3,38.6,0.0,1.6,0.0,0.2,2.0,30.3,1377674.25390625,5435.13077381522
50403,11691,11691,36081101002,556508,113552,Census Tract 1010.02,New York,Queens County,4492,3017,873,0,106,0,0,11,485,67.2,19.4,0.0,2.4,0.0,0.0,0.2,10.8,977838.296875,4467.63555452638
50404,11357,11357,36081101700,987636,0,Census Tract 1017,New York,Queens County,6016,3169,52,0,1380,0,0,97,1318,52.7,0.9,0.0,22.9,0.0,0.0,1.6,21.9,1724164.86328125,5631.81336497566
50404,11358,11358,36081101700,987636,0,Census Tract 1017,New York,Queens County,6016,3169,52,0,1380,0,0,97,1318,52.7,0.9,0.0,22.9,0.0,0.0,1.6,21.9,1724164.86328125,5631.81336497566
50405,11357,11357,36081102900,490509,0,Census Tract 1029,New York,Queens County,3966,2581,70,0,671,14,0,74,556,65.1,1.8,0.0,16.9,0.4,0.0,1.9,14.0,856411.23828125,4309.93612696944
50406,11691,11691,36081103201,400183,28173,Census Tract 1032.01,New York,Queens County,6316,100,2949,0,605,55,0,84,2523,1.6,46.7,0.0,9.6,0.9,0.0,1.3,39.9,705357.23828125,4335.7929804552205
50407,11691,11691,36081103202,712534,0,Census Tract 1032.02,New York,Queens County,8076,3837,1166,0,87,0,19,46,2921,47.5,14.4,0.0,1.1,0.0,0.2,0.6,36.2,1237506.52734375,4660.774251793599
50408,11357,11357,36081103300,606048,0,Census Tract 1033,New York,Queens County,4264,2288,0,0,1346,0,10,86,534,53.7,0.0,0.0,31.6,0.0,0.2,2.0,12.5,1057989.80078125,4670.94298711714
50409,11357,11357,36081103900,878035,0,Census Tract 1039,New York,Queens County,6507,3135,0,0,2074,0,0,134,1164,48.2,0.0,0.0,31.9,0.0,0.0,2.1,17.9,1533022.1875,5520.292682899829
50410,11354,11354,36081104700,841801,0,Census Tract 1047,New York,Queens County,6682,2410,6,33,3153,0,302,24,754,36.1,0.1,0.5,47.2,0.0,4.5,0.4,11.3,1469361.890625,5298.61239521204
50410,11357,11357,36081104700,841801,0,Census Tract 1047,New York,Queens County,6682,2410,6,33,3153,0,302,24,754,36.1,0.1,0.5,47.2,0.0,4.5,0.4,11.3,1469361.890625,5298.61239521204
50411,11354,11354,36081105900,649579,0,Census Tract 1059,New York,Queens County,4016,2305,0,0,1424,0,0,122,165,57.4,0.0,0.0,35.5,0.0,0.0,3.0,4.1,1133800.19921875,4928.095410130711
50411,11357,11357,36081105900,649579,0,Census Tract 1059,New York,Queens County,4016,2305,0,0,1424,0,0,122,165,57.4,0.0,0.0,35.5,0.0,0.0,3.0,4.1,1133800.19921875,4928.095410130711
50411,11358,11358,36081105900,649579,0,Census Tract 1059,New York,Queens County,4016,2305,0,0,1424,0,0,122,165,57.4,0.0,0.0,35.5,0.0,0.0,3.0,4.1,1133800.19921875,4928.095410130711
