Object ID,ZCTA5,modzcta,Geographic Identifier - FIPS Code,Area of Land (Square Meters),Area of Water (Square Meters),Name,State,County,Total households,"Households whose income in the past 12 months was less than $10,000","Households whose income in the past 12 months was $10,000 to $14,999","Households whose income in the past 12 months was $15,000 to $19,999","Households whose income in the past 12 months was $20,000 to $24,999","Households whose income in the past 12 months was $25,000 to $29,999","Households whose income in the past 12 months was $30,000 to $34,999","Households whose income in the past 12 months was $35,000 to $39,999","Households whose income in the past 12 months was $40,000 to $44,999","Households whose income in the past 12 months was $45,000 to $49,999","Households whose income in the past 12 months was $50,000 to $59,999","Households whose income in the past 12 months was $60,000 to $74,999","Households whose income in the past 12 months was $75,000 to $99,999","Households whose income in the past 12 months was $100,000 to $124,999","Households whose income in the past 12 months was $125,000 to $149,999","Households whose income in the past 12 months was $150,000 to $199,999","Households whose income in the past 12 months was $200,000 or more","Households whose income in the past 12 months was less than $75,000","Percent of households whose income in the past 12 months was less than $75,000","Percent of households whose income in the past 12 months was $75,000 to $99,999","Households whose income in the past 12 months was at least $100,000","Percent of households whose income in the past 12 months was at least $100,000",Shape Area,Shape Length
46775,11212,11212,36047090600,195831,0,Census Tract 906,New York,Kings County,1587.0,762.0,122.0,115.0,104.0,31.0,42.0,54.0,67.0,59.0,49.0,52.0,57.0,55.0,0.0,0.0,18.0,1457.0,91.8,3.6,73.0,4.6,340757.05859375,2478.76052446957
46776,11212,11212,36047090800,296447,0,Census Tract 908,New York,Kings County,1218.0,561.0,204.0,70.0,41.0,78.0,54.0,15.0,62.0,12.0,18.0,20.0,73.0,10.0,0.0,0.0,0.0,1135.0,93.2,6.0,10.0,0.8,515850.35546875,3035.9227646636896
46777,11212,11212,36047091000,212068,0,Census Tract 910,New York,Kings County,2418.0,818.0,558.0,273.0,200.0,50.0,96.0,66.0,31.0,30.0,172.0,28.0,18.0,0.0,60.0,0.0,18.0,2322.0,96.0,0.7,78.0,3.2,368959.6953125,2449.92610619013
46778,11212,11212,36047091200,167237,0,Census Tract 912,New York,Kings County,2478.0,913.0,353.0,208.0,141.0,285.0,69.0,154.0,25.0,105.0,81.0,49.0,11.0,0.0,46.0,38.0,0.0,2383.0,96.2,0.4,84.0,3.4,290958.97265625,2224.1723308456
46779,11212,11212,36047091600,215640,0,Census Tract 916,New York,Kings County,1615.0,520.0,205.0,80.0,64.0,21.0,69.0,79.0,77.0,97.0,99.0,102.0,74.0,85.0,31.0,0.0,12.0,1413.0,87.5,4.6,128.0,7.9,375104.5703125,2729.50851764522
46780,11212,11212,36047091800,209632,0,Census Tract 918,New York,Kings County,1013.0,283.0,142.0,51.0,33.0,79.0,21.0,60.0,34.0,42.0,21.0,63.0,83.0,31.0,6.0,11.0,53.0,829.0,81.8,8.2,101.0,10.0,364680.26953125,2613.7107951255102
46781,11212,11212,36047092000,237149,0,Census Tract 920,New York,Kings County,1156.0,361.0,135.0,113.0,51.0,71.0,77.0,0.0,49.0,28.0,10.0,72.0,76.0,68.0,0.0,31.0,14.0,967.0,83.7,6.6,113.0,9.8,412510.0703125,2688.47554110887
46782,11212,11212,36047092200,161392,0,Census Tract 922,New York,Kings County,1319.0,231.0,71.0,163.0,129.0,80.0,10.0,20.0,21.0,65.0,168.0,181.0,82.0,80.0,0.0,10.0,8.0,1139.0,86.4,6.2,98.0,7.4,280708.6171875,3097.7825260244
46782,11236,11236,36047092200,161392,0,Census Tract 922,New York,Kings County,1319.0,231.0,71.0,163.0,129.0,80.0,10.0,20.0,21.0,65.0,168.0,181.0,82.0,80.0,0.0,10.0,8.0,1139.0,86.4,6.2,98.0,7.4,280708.6171875,3097.7825260244
46783,11212,11212,36047092400,251687,0,Census Tract 924,New York,Kings County,1002.0,168.0,104.0,68.0,50.0,86.0,37.0,21.0,62.0,84.0,118.0,52.0,25.0,74.0,49.0,0.0,4.0,850.0,84.8,2.5,127.0,12.7,437908.41015625,3400.4097596031397
46784,11236,11236,36047092800,157219,0,Census Tract 928,New York,Kings County,1209.0,105.0,66.0,41.0,68.0,98.0,42.0,31.0,47.0,51.0,117.0,128.0,96.0,90.0,75.0,83.0,71.0,794.0,65.7,7.9,319.0,26.4,273425.0625,2143.3739270351502
46785,11236,11236,36047093000,194229,0,Census Tract 930,New York,Kings County,988.0,44.0,28.0,16.0,37.0,40.0,24.0,27.0,54.0,22.0,74.0,177.0,173.0,87.0,68.0,92.0,25.0,543.0,55.0,17.5,272.0,27.5,337764.390625,2667.3686806514997
46786,11203,11203,36047093200,280436,0,Census Tract 932,New York,Kings County,444.0,29.0,0.0,17.0,0.0,0.0,28.0,19.0,22.0,37.0,38.0,34.0,64.0,77.0,50.0,29.0,0.0,224.0,50.5,14.4,156.0,35.1,487496.31640625,2784.31338647427
46786,11234,11234,36047093200,280436,0,Census Tract 932,New York,Kings County,444.0,29.0,0.0,17.0,0.0,0.0,28.0,19.0,22.0,37.0,38.0,34.0,64.0,77.0,50.0,29.0,0.0,224.0,50.5,14.4,156.0,35.1,487496.31640625,2784.31338647427
46787,11236,11236,36047093400,177759,0,Census Tract 934,New York,Kings County,955.0,32.0,59.0,34.0,60.0,42.0,31.0,41.0,83.0,5.0,32.0,110.0,137.0,123.0,50.0,48.0,68.0,529.0,55.4,14.3,289.0,30.3,309115.6015625,2916.4329745800396
46788,11203,11203,36047093600,165120,0,Census Tract 936,New York,Kings County,631.0,28.0,32.0,5.0,18.0,26.0,70.0,11.0,49.0,13.0,33.0,63.0,124.0,73.0,27.0,20.0,39.0,348.0,55.2,19.7,159.0,25.2,287136.0078125,3015.8287154894106
46788,11236,11236,36047093600,165120,0,Census Tract 936,New York,Kings County,631.0,28.0,32.0,5.0,18.0,26.0,70.0,11.0,49.0,13.0,33.0,63.0,124.0,73.0,27.0,20.0,39.0,348.0,55.2,19.7,159.0,25.2,287136.0078125,3015.8287154894106
46789,11203,11203,36047093800,131105,0,Census Tract 938,New York,Kings County,907.0,32.0,83.0,25.0,64.0,17.0,39.0,61.0,34.0,13.0,60.0,102.0,119.0,102.0,72.0,53.0,31.0,530.0,58.4,13.1,258.0,28.4,227996.34375,2122.79021202612
46790,11203,11203,36047094401,368964,0,Census Tract 944.01,New York,Kings County,1176.0,69.0,48.0,27.0,46.0,43.0,8.0,14.0,56.0,89.0,31.0,120.0,163.0,183.0,83.0,113.0,83.0,551.0,46.9,13.9,462.0,39.3,641417.05078125,4036.6761696269896
46790,11234,11234,36047094401,368964,0,Census Tract 944.01,New York,Kings County,1176.0,69.0,48.0,27.0,46.0,43.0,8.0,14.0,56.0,89.0,31.0,120.0,163.0,183.0,83.0,113.0,83.0,551.0,46.9,13.9,462.0,39.3,641417.05078125,4036.6761696269896
46790,11236,11236,36047094401,368964,0,Census Tract 944.01,New York,Kings County,1176.0,69.0,48.0,27.0,46.0,43.0,8.0,14.0,56.0,89.0,31.0,120.0,163.0,183.0,83.0,113.0,83.0,551.0,46.9,13.9,462.0,39.3,641417.05078125,4036.6761696269896
46791,11234,11234,36047094402,106850,0,Census Tract 944.02,New York,Kings County,1302.0,237.0,187.0,236.0,79.0,24.0,116.0,61.0,18.0,64.0,95.0,81.0,89.0,8.0,7.0,0.0,0.0,1198.0,92.0,6.8,15.0,1.2,185731.56640625,1756.82440673202
46792,11203,11203,36047094600,281769,0,Census Tract 946,New York,Kings County,733.0,22.0,47.0,32.0,12.0,24.0,0.0,11.0,108.0,12.0,86.0,85.0,72.0,96.0,69.0,40.0,17.0,439.0,59.9,9.8,222.0,30.3,489922.52734375,3590.3917878475895
46792,11236,11236,36047094600,281769,0,Census Tract 946,New York,Kings County,733.0,22.0,47.0,32.0,12.0,24.0,0.0,11.0,108.0,12.0,86.0,85.0,72.0,96.0,69.0,40.0,17.0,439.0,59.9,9.8,222.0,30.3,489922.52734375,3590.3917878475895
46793,11236,11236,36047095000,242443,0,Census Tract 950,New York,Kings County,985.0,34.0,23.0,22.0,45.0,15.0,36.0,49.0,56.0,21.0,91.0,60.0,161.0,147.0,27.0,145.0,53.0,452.0,45.9,16.3,372.0,37.8,421441.046875,3200.66442153914
46794,11236,11236,36047095400,237026,0,Census Tract 954,New York,Kings County,1463.0,80.0,77.0,61.0,10.0,59.0,53.0,58.0,58.0,0.0,114.0,76.0,267.0,167.0,134.0,132.0,117.0,646.0,44.2,18.3,550.0,37.6,412055.56640625,2785.8922057302098
46795,11236,11236,36047095600,237582,0,Census Tract 956,New York,Kings County,1358.0,98.0,57.0,36.0,107.0,14.0,48.0,69.0,81.0,86.0,42.0,127.0,210.0,119.0,100.0,81.0,83.0,765.0,56.3,15.5,383.0,28.2,412980.96875,3218.35787555016
46796,11236,11236,36047095800,234373,0,Census Tract 958,New York,Kings County,1218.0,29.0,64.0,44.0,64.0,90.0,9.0,43.0,145.0,54.0,76.0,137.0,87.0,86.0,147.0,91.0,52.0,755.0,62.0,7.1,376.0,30.9,407470.45703125,2753.60897967455
46797,11236,11236,36047096000,423887,0,Census Tract 960,New York,Kings County,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,737054.4453125,4454.20579255254
46798,11236,11236,36047096200,179100,0,Census Tract 962,New York,Kings County,515.0,11.0,25.0,8.0,53.0,7.0,6.0,52.0,16.0,46.0,43.0,35.0,78.0,39.0,32.0,21.0,43.0,302.0,58.6,15.1,135.0,26.2,311409.17578125,2198.5612224830998
46799,11236,11236,36047096400,176581,0,Census Tract 964,New York,Kings County,654.0,55.0,15.0,0.0,22.0,36.0,21.0,25.0,19.0,45.0,90.0,55.0,73.0,38.0,53.0,57.0,50.0,383.0,58.6,11.2,198.0,30.3,307006.39453125,2217.2422297444
46800,11236,11236,36047096600,181211,0,Census Tract 966,New York,Kings County,797.0,33.0,36.0,6.0,40.0,27.0,8.0,20.0,57.0,6.0,80.0,83.0,155.0,69.0,81.0,48.0,48.0,396.0,49.7,19.4,246.0,30.9,315040.3125,2619.27720727622
46801,11236,11236,36047096800,149019,0,Census Tract 968,New York,Kings County,418.0,8.0,0.0,29.0,35.0,8.0,14.0,15.0,21.0,7.0,10.0,26.0,59.0,57.0,52.0,32.0,45.0,173.0,41.4,14.1,186.0,44.5,259102.5625,2049.20837843413
46802,11236,11236,36047097000,163450,0,Census Tract 970,New York,Kings County,766.0,30.0,7.0,65.0,24.0,23.0,0.0,20.0,23.0,37.0,30.0,72.0,85.0,142.0,90.0,78.0,40.0,331.0,43.2,11.1,350.0,45.7,284219.5859375,2161.5830188712
46803,11236,11236,36047097400,252349,0,Census Tract 974,New York,Kings County,707.0,38.0,21.0,30.0,34.0,22.0,39.0,0.0,22.0,46.0,46.0,157.0,70.0,54.0,68.0,40.0,20.0,455.0,64.4,9.9,182.0,25.7,438801.53125,2897.8105197827003
46804,11207,11207,36047098200,345649,0,Census Tract 982,New York,Kings County,1725.0,387.0,159.0,264.0,161.0,162.0,82.0,84.0,77.0,24.0,80.0,34.0,122.0,81.0,0.0,0.0,8.0,1514.0,87.8,7.1,89.0,5.2,601105.3984375,3595.09845897865
46804,11236,11236,36047098200,345649,0,Census Tract 982,New York,Kings County,1725.0,387.0,159.0,264.0,161.0,162.0,82.0,84.0,77.0,24.0,80.0,34.0,122.0,81.0,0.0,0.0,8.0,1514.0,87.8,7.1,89.0,5.2,601105.3984375,3595.09845897865
46805,11236,11236,36047098400,112821,0,Census Tract 984,New York,Kings County,693.0,11.0,22.0,44.0,29.0,15.0,58.0,31.0,0.0,0.0,49.0,116.0,101.0,83.0,13.0,89.0,32.0,375.0,54.1,14.6,217.0,31.3,196175.84765625,1884.0488088156
46806,11236,11236,36047098600,155971,0,Census Tract 986,New York,Kings County,974.0,12.0,0.0,93.0,23.0,21.0,17.0,36.0,53.0,83.0,41.0,147.0,173.0,98.0,82.0,84.0,11.0,526.0,54.0,17.8,275.0,28.2,271192.8984375,2122.11364989085
46807,11236,11236,36047098800,161941,0,Census Tract 988,New York,Kings County,1106.0,86.0,57.0,8.0,63.0,30.0,58.0,31.0,33.0,29.0,70.0,118.0,252.0,99.0,60.0,60.0,52.0,583.0,52.7,22.8,271.0,24.5,281557.7265625,2154.02434050496
46808,11236,11236,36047099000,163721,0,Census Tract 990,New York,Kings County,479.0,63.0,11.0,0.0,11.0,11.0,0.0,5.0,4.0,14.0,33.0,38.0,66.0,89.0,51.0,43.0,40.0,190.0,39.7,13.8,223.0,46.6,284624.875,2161.87480969853
46809,11236,11236,36047099200,134602,0,Census Tract 992,New York,Kings County,646.0,39.0,0.0,30.0,22.0,19.0,11.0,5.0,19.0,27.0,24.0,67.0,140.0,118.0,24.0,53.0,48.0,263.0,40.7,21.7,243.0,37.6,233988.16796875,2114.9689068346397
46810,11236,11236,36047099400,173970,0,Census Tract 994,New York,Kings County,679.0,17.0,12.0,11.0,11.0,37.0,26.0,42.0,44.0,25.0,67.0,87.0,121.0,43.0,68.0,35.0,33.0,379.0,55.8,17.8,179.0,26.4,302407.76171875,2316.19288876249
46811,11236,11236,36047099600,189693,0,Census Tract 996,New York,Kings County,1110.0,0.0,29.0,32.0,45.0,10.0,72.0,55.0,35.0,99.0,81.0,139.0,110.0,148.0,93.0,64.0,98.0,597.0,53.8,9.9,403.0,36.3,329713.2890625,2276.86790124621
46812,11236,11236,36047099800,419733,69968,Census Tract 998,New York,Kings County,1318.0,57.0,29.0,0.0,74.0,66.0,29.0,60.0,149.0,0.0,82.0,160.0,187.0,226.0,63.0,117.0,19.0,706.0,53.6,14.2,425.0,32.2,729485.7734375,5268.0540644740395
46813,11236,11236,36047100400,132054,0,Census Tract 1004,New York,Kings County,980.0,46.0,51.0,10.0,65.0,18.0,97.0,16.0,57.0,35.0,36.0,115.0,192.0,73.0,20.0,72.0,77.0,546.0,55.7,19.6,242.0,24.7,229512.2421875,2007.0689080052
46814,11236,11236,36047100600,152116,0,Census Tract 1006,New York,Kings County,869.0,73.0,33.0,10.0,32.0,46.0,58.0,34.0,56.0,27.0,19.0,40.0,134.0,158.0,51.0,76.0,22.0,428.0,49.3,15.4,307.0,35.3,264392.03125,2097.69594490719
46815,11236,11236,36047100800,148898,0,Census Tract 1008,New York,Kings County,691.0,49.0,41.0,56.0,16.0,25.0,18.0,42.0,12.0,22.0,39.0,56.0,84.0,64.0,63.0,76.0,28.0,376.0,54.4,12.2,231.0,33.4,258813.859375,2182.7472456192604
46816,11236,11236,36047101000,171343,0,Census Tract 1010,New York,Kings County,768.0,33.0,40.0,16.0,21.0,37.0,25.0,23.0,6.0,27.0,71.0,61.0,97.0,67.0,58.0,114.0,72.0,360.0,46.9,12.6,311.0,40.5,297844.33203125,2252.6313982986603
46817,11236,11236,36047101200,160761,0,Census Tract 1012,New York,Kings County,815.0,31.0,70.0,13.0,12.0,51.0,17.0,11.0,53.0,30.0,68.0,85.0,189.0,80.0,29.0,52.0,24.0,441.0,54.1,23.2,185.0,22.7,279477.62109375,2145.44207814631
46818,11236,11236,36047101400,154954,0,Census Tract 1014,New York,Kings County,790.0,24.0,41.0,38.0,24.0,40.0,5.0,26.0,59.0,10.0,43.0,92.0,103.0,175.0,37.0,36.0,37.0,402.0,50.9,13.0,285.0,36.1,269398.80859375,2113.83216494492
46819,11236,11236,36047101600,112418,0,Census Tract 1016,New York,Kings County,530.0,13.0,14.0,0.0,9.0,12.0,0.0,8.0,36.0,0.0,40.0,42.0,92.0,103.0,79.0,57.0,25.0,174.0,32.8,17.4,264.0,49.8,195456.9921875,1878.88596555875
46820,11236,11236,36047101800,283765,0,Census Tract 1018,New York,Kings County,832.0,42.0,6.0,12.0,16.0,0.0,35.0,19.0,7.0,18.0,99.0,87.0,108.0,118.0,40.0,102.0,123.0,341.0,41.0,13.0,383.0,46.0,489574.11328125,4756.70031145818
46821,11236,11236,36047102000,157042,0,Census Tract 1020,New York,Kings County,671.0,17.0,37.0,17.0,0.0,0.0,0.0,0.0,34.0,11.0,46.0,29.0,108.0,126.0,62.0,101.0,83.0,191.0,28.5,16.1,372.0,55.4,273001.87890625,2127.8116107140804
46822,11236,11236,36047102200,162849,0,Census Tract 1022,New York,Kings County,754.0,27.0,48.0,21.0,14.0,26.0,55.0,22.0,24.0,33.0,16.0,100.0,132.0,35.0,85.0,68.0,48.0,386.0,51.2,17.5,236.0,31.3,283080.48046875,2161.55490286581
46823,11236,11236,36047102400,143125,0,Census Tract 1024,New York,Kings County,723.0,30.0,15.0,0.0,18.0,15.0,27.0,30.0,19.0,0.0,63.0,62.0,150.0,61.0,74.0,99.0,60.0,279.0,38.6,20.7,294.0,40.7,248770.21875,2190.97734088613
46824,11236,11236,36047102600,135920,0,Census Tract 1026,New York,Kings County,935.0,6.0,11.0,20.0,26.0,22.0,66.0,73.0,18.0,11.0,54.0,65.0,164.0,151.0,123.0,90.0,35.0,372.0,39.8,17.5,399.0,42.7,236221.56640625,2153.63732662873
46825,11236,11236,36047102800,1018887,217164,Census Tract 1028,New York,Kings County,521.0,7.0,23.0,13.0,0.0,4.0,11.0,19.0,34.0,19.0,32.0,77.0,65.0,50.0,61.0,48.0,58.0,239.0,45.9,12.5,217.0,41.7,1770688.88671875,5461.07381349202
46826,11236,11236,36047103400,666213,222181,Census Tract 1034,New York,Kings County,1737.0,424.0,201.0,143.0,138.0,114.0,203.0,44.0,89.0,13.0,72.0,53.0,187.0,56.0,0.0,0.0,0.0,1494.0,86.0,10.8,56.0,3.2,1155025.0703125,5002.95387842057
46827,11239,11239,36047105801,418442,0,Census Tract 1058.01,New York,Kings County,3424.0,515.0,784.0,398.0,88.0,189.0,212.0,75.0,194.0,302.0,121.0,322.0,120.0,82.0,0.0,10.0,12.0,3200.0,93.5,3.5,104.0,3.0,727655.0859375,4232.16048323133
46828,11239,11239,36047105804,770253,27109,Census Tract 1058.04,New York,Kings County,3205.0,266.0,455.0,379.0,335.0,120.0,137.0,137.0,206.0,84.0,380.0,195.0,315.0,88.0,45.0,30.0,33.0,2694.0,84.1,9.8,196.0,6.1,1339321.77734375,5726.54560064323
46829,11207,11207,36047107000,3457775,541213,Census Tract 1070,New York,Kings County,885.0,86.0,38.0,16.0,29.0,15.0,38.0,67.0,100.0,3.0,103.0,60.0,127.0,50.0,61.0,88.0,4.0,555.0,62.7,14.4,203.0,22.9,5209011.82421875,14676.0263261783
46829,11208,11208,36047107000,3457775,541213,Census Tract 1070,New York,Kings County,885.0,86.0,38.0,16.0,29.0,15.0,38.0,67.0,100.0,3.0,103.0,60.0,127.0,50.0,61.0,88.0,4.0,555.0,62.7,14.4,203.0,22.9,5209011.82421875,14676.0263261783
46829,11239,11239,36047107000,3457775,541213,Census Tract 1070,New York,Kings County,885.0,86.0,38.0,16.0,29.0,15.0,38.0,67.0,100.0,3.0,103.0,60.0,127.0,50.0,61.0,88.0,4.0,555.0,62.7,14.4,203.0,22.9,5209011.82421875,14676.0263261783
46830,11207,11207,36047107800,506529,0,Census Tract 1078,New York,Kings County,1867.0,184.0,54.0,114.0,100.0,128.0,42.0,42.0,10.0,35.0,169.0,385.0,195.0,188.0,175.0,33.0,13.0,1263.0,67.6,10.4,409.0,21.9,881093.41015625,5392.58688204108
46830,11208,11208,36047107800,506529,0,Census Tract 1078,New York,Kings County,1867.0,184.0,54.0,114.0,100.0,128.0,42.0,42.0,10.0,35.0,169.0,385.0,195.0,188.0,175.0,33.0,13.0,1263.0,67.6,10.4,409.0,21.9,881093.41015625,5392.58688204108
46830,11239,11239,36047107800,506529,0,Census Tract 1078,New York,Kings County,1867.0,184.0,54.0,114.0,100.0,128.0,42.0,42.0,10.0,35.0,169.0,385.0,195.0,188.0,175.0,33.0,13.0,1263.0,67.6,10.4,409.0,21.9,881093.41015625,5392.58688204108
46831,11207,11207,36047109800,854379,0,Census Tract 1098,New York,Kings County,608.0,86.0,12.0,5.0,0.0,0.0,83.0,33.0,30.0,58.0,24.0,38.0,69.0,63.0,27.0,57.0,23.0,369.0,60.7,11.3,170.0,28.0,1485893.8984375,5452.73610289779
46831,11236,11236,36047109800,854379,0,Census Tract 1098,New York,Kings County,608.0,86.0,12.0,5.0,0.0,0.0,83.0,33.0,30.0,58.0,24.0,38.0,69.0,63.0,27.0,57.0,23.0,369.0,60.7,11.3,170.0,28.0,1485893.8984375,5452.73610289779
46832,11207,11207,36047110400,742524,0,Census Tract 1104,New York,Kings County,1680.0,261.0,208.0,118.0,91.0,98.0,95.0,132.0,30.0,45.0,55.0,145.0,230.0,43.0,94.0,24.0,11.0,1278.0,76.1,13.7,172.0,10.2,1291536.515625,6022.377330333659
46833,11207,11207,36047110600,171053,0,Census Tract 1106,New York,Kings County,1739.0,466.0,273.0,184.0,86.0,109.0,41.0,124.0,49.0,89.0,45.0,84.0,137.0,25.0,17.0,10.0,0.0,1550.0,89.1,7.9,52.0,3.0,297527.3125,2201.33319511974
46834,11207,11207,36047111000,124983,0,Census Tract 1110,New York,Kings County,1512.0,474.0,190.0,141.0,94.0,105.0,13.0,146.0,87.0,19.0,106.0,66.0,44.0,11.0,16.0,0.0,0.0,1441.0,95.3,2.9,27.0,1.8,217413.375,1880.80888576351
46835,11207,11207,36047111600,499699,0,Census Tract 1116,New York,Kings County,1025.0,18.0,39.0,58.0,43.0,84.0,63.0,63.0,47.0,60.0,154.0,40.0,91.0,98.0,0.0,76.0,91.0,669.0,65.3,8.9,265.0,25.9,869339.44140625,3818.5762842539502
46835,11208,11208,36047111600,499699,0,Census Tract 1116,New York,Kings County,1025.0,18.0,39.0,58.0,43.0,84.0,63.0,63.0,47.0,60.0,154.0,40.0,91.0,98.0,0.0,76.0,91.0,669.0,65.3,8.9,265.0,25.9,869339.44140625,3818.5762842539502
46836,11208,11208,36047111800,162309,0,Census Tract 1118,New York,Kings County,1127.0,201.0,115.0,45.0,77.0,55.0,76.0,53.0,66.0,28.0,71.0,81.0,77.0,123.0,50.0,0.0,9.0,868.0,77.0,6.8,182.0,16.1,282413.4765625,2124.05034091955
46837,11207,11207,36047112000,173003,0,Census Tract 1120,New York,Kings County,1109.0,249.0,115.0,92.0,31.0,60.0,19.0,29.0,35.0,35.0,52.0,91.0,74.0,145.0,62.0,8.0,12.0,808.0,72.9,6.7,227.0,20.5,301007.7890625,2208.34400811265
46837,11208,11208,36047112000,173003,0,Census Tract 1120,New York,Kings County,1109.0,249.0,115.0,92.0,31.0,60.0,19.0,29.0,35.0,35.0,52.0,91.0,74.0,145.0,62.0,8.0,12.0,808.0,72.9,6.7,227.0,20.5,301007.7890625,2208.34400811265
46838,11207,11207,36047112200,162285,0,Census Tract 1122,New York,Kings County,1228.0,316.0,108.0,0.0,58.0,45.0,78.0,0.0,82.0,47.0,83.0,159.0,184.0,6.0,25.0,37.0,0.0,976.0,79.5,15.0,68.0,5.5,282327.60546875,2383.3029307800603
46839,11207,11207,36047112400,177849,0,Census Tract 1124,New York,Kings County,1229.0,201.0,67.0,83.0,39.0,7.0,68.0,28.0,43.0,18.0,107.0,102.0,88.0,151.0,138.0,60.0,29.0,763.0,62.1,7.2,378.0,30.8,309428.3046875,2360.92361980728
46840,11207,11207,36047112600,168500,0,Census Tract 1126,New York,Kings County,1401.0,340.0,186.0,80.0,21.0,68.0,60.0,37.0,28.0,39.0,104.0,175.0,91.0,90.0,33.0,49.0,0.0,1138.0,81.2,6.5,172.0,12.3,293152.69921875,2194.62307954491
46841,11207,11207,36047112800,184193,0,Census Tract 1128,New York,Kings County,1488.0,326.0,119.0,52.0,71.0,107.0,38.0,49.0,135.0,17.0,54.0,126.0,80.0,163.0,53.0,53.0,45.0,1094.0,73.5,5.4,314.0,21.1,320424.67578125,2308.1306058271302
46842,11207,11207,36047113000,193832,0,Census Tract 1130,New York,Kings County,1545.0,273.0,29.0,91.0,40.0,182.0,113.0,106.0,81.0,100.0,21.0,168.0,88.0,92.0,75.0,76.0,10.0,1204.0,77.9,5.7,253.0,16.4,337198.93359375,3054.0331496002505
46843,11207,11207,36047113200,196193,0,Census Tract 1132,New York,Kings County,622.0,74.0,14.0,36.0,30.0,0.0,44.0,9.0,27.0,33.0,67.0,80.0,38.0,51.0,58.0,53.0,8.0,414.0,66.6,6.1,170.0,27.3,341295.328125,3226.18657100031
46844,11207,11207,36047113400,153420,0,Census Tract 1134,New York,Kings County,903.0,266.0,115.0,27.0,52.0,32.0,68.0,36.0,42.0,27.0,49.0,75.0,62.0,30.0,15.0,7.0,0.0,789.0,87.4,6.9,52.0,5.8,266940.49609375,2118.2056317159
46845,11207,11207,36047114201,300918,0,Census Tract 1142.01,New York,Kings County,558.0,34.0,73.0,54.0,53.0,32.0,18.0,29.0,9.0,7.0,43.0,43.0,41.0,23.0,50.0,35.0,14.0,395.0,70.8,7.3,122.0,21.9,523770.6484375,4244.73717543197
46846,11207,11207,36047114202,112266,0,Census Tract 1142.02,New York,Kings County,905.0,97.0,42.0,53.0,23.0,40.0,12.0,47.0,91.0,0.0,64.0,123.0,83.0,61.0,47.0,51.0,71.0,592.0,65.4,9.2,230.0,25.4,195421.44921875,2077.2690624817
46847,11207,11207,36047114400,429912,0,Census Tract 1144,New York,Kings County,732.0,143.0,51.0,53.0,23.0,15.0,66.0,11.0,38.0,0.0,44.0,113.0,55.0,38.0,0.0,53.0,29.0,557.0,76.1,7.5,120.0,16.4,748132.33984375,4001.97643478033
46848,11207,11207,36047114600,160101,0,Census Tract 1146,New York,Kings County,951.0,114.0,23.0,69.0,86.0,70.0,54.0,44.0,28.0,58.0,31.0,125.0,105.0,35.0,43.0,46.0,20.0,702.0,73.8,11.0,144.0,15.1,278662.23828125,2380.20441929695
46849,11207,11207,36047115000,158244,0,Census Tract 1150,New York,Kings County,887.0,116.0,68.0,35.0,39.0,76.0,32.0,73.0,33.0,22.0,75.0,97.0,76.0,52.0,65.0,7.0,21.0,666.0,75.1,8.6,145.0,16.3,275388.9296875,2104.8015307290398
46849,11208,11208,36047115000,158244,0,Census Tract 1150,New York,Kings County,887.0,116.0,68.0,35.0,39.0,76.0,32.0,73.0,33.0,22.0,75.0,97.0,76.0,52.0,65.0,7.0,21.0,666.0,75.1,8.6,145.0,16.3,275388.9296875,2104.8015307290398
46850,11207,11207,36047115200,166136,0,Census Tract 1152,New York,Kings County,1027.0,226.0,45.0,52.0,78.0,19.0,69.0,52.0,99.0,55.0,70.0,26.0,89.0,87.0,35.0,0.0,25.0,791.0,77.0,8.7,147.0,14.3,289112.4453125,2154.77746072546
46851,11207,11207,36047115600,159862,0,Census Tract 1156,New York,Kings County,1596.0,475.0,181.0,75.0,183.0,63.0,77.0,58.0,66.0,26.0,49.0,150.0,106.0,21.0,60.0,6.0,0.0,1403.0,87.9,6.6,87.0,5.5,278154.1640625,2153.41116429007
46852,11207,11207,36047115800,154981,0,Census Tract 1158,New York,Kings County,953.0,243.0,18.0,34.0,54.0,36.0,38.0,49.0,14.0,40.0,18.0,105.0,135.0,48.0,47.0,38.0,36.0,649.0,68.1,14.2,169.0,17.7,269665.359375,2127.7795179974
46853,11207,11207,36047116000,151414,0,Census Tract 1160,New York,Kings County,901.0,167.0,151.0,64.0,19.0,47.0,74.0,50.0,14.0,10.0,26.0,108.0,58.0,32.0,37.0,18.0,26.0,730.0,81.0,6.4,113.0,12.5,263464.42578125,2107.81533696558
46854,11207,11207,36047116200,143449,0,Census Tract 1162,New York,Kings County,801.0,80.0,60.0,46.0,36.0,30.0,55.0,103.0,66.0,16.0,55.0,59.0,86.0,36.0,8.0,51.0,14.0,606.0,75.7,10.7,109.0,13.6,249606.63671875,2065.59936112103
46855,11208,11208,36047116400,181565,0,Census Tract 1164,New York,Kings County,1033.0,107.0,55.0,21.0,110.0,7.0,31.0,15.0,49.0,67.0,119.0,88.0,137.0,55.0,65.0,55.0,52.0,669.0,64.8,13.3,227.0,22.0,315939.05859375,2270.85517412582
